Game Title,Rank,Date,Avg. Players,Peak Players
Spacewar,54,April 2018,6822.96,16804
Spacewar,54,March 2018,6969.06,14139
Spacewar,54,February 2018,6996.62,13900
Spacewar,54,January 2018,6961.23,13590
Spacewar,54,December 2017,6312.94,12269
Spacewar,54,November 2017,6333.22,12996
Spacewar,54,October 2017,6310.29,13324
Spacewar,54,September 2017,6137.02,12311
Spacewar,54,August 2017,7163.74,13730
Spacewar,54,July 2017,6554.24,10513
Spacewar,54,June 2017,7126.81,13076
Spacewar,54,May 2017,5678.83,11914
Spacewar,54,April 2017,5901.87,11338
Spacewar,54,March 2017,6214.37,12241
Spacewar,54,February 2017,7020.28,13379
Spacewar,54,January 2017,7166.67,13049
Spacewar,54,December 2016,6031.87,11646
Spacewar,54,November 2016,5653.90,11577
Spacewar,54,October 2016,5794.87,12701
Spacewar,54,September 2016,5342.53,10332
Spacewar,54,August 2016,6462.94,12508
Spacewar,54,July 2016,6475.10,10199
Spacewar,54,June 2016,5873.55,10327
Spacewar,54,May 2016,5181.94,10015
Spacewar,54,April 2016,4758.42,8890
Spacewar,54,March 2016,5361.85,10537
Spacewar,54,February 2016,5357.54,11454
Spacewar,54,January 2016,4808.76,9587
Spacewar,54,December 2015,3981.62,7464
Spacewar,54,November 2015,3544.36,6993
Spacewar,54,October 2015,3502.33,6709
Spacewar,54,September 2015,3065.25,6599
Spacewar,54,August 2015,4160.55,6599
Spacewar,54,July 2015,3643.76,6884
Spacewar,54,June 2015,2402.82,4656
Spacewar,54,May 2015,2160.93,4224
Spacewar,54,April 2015,2428.02,5499
Spacewar,54,March 2015,2382.90,5186
Spacewar,54,February 2015,3266.61,8705
Spacewar,54,January 2015,2321.83,8287
Spacewar,54,December 2014,1571.84,3129
Spacewar,54,November 2014,1662.08,3650
Spacewar,54,October 2014,2051.24,4505
Spacewar,54,September 2014,2198.51,5134
Spacewar,54,August 2014,1712.66,3000
Spacewar,54,July 2014,1984.74,3892
Spacewar,54,June 2014,1463.11,4342
Spacewar,54,May 2014,656.90,1309
Spacewar,54,April 2014,711.38,1463
Spacewar,54,March 2014,641.41,1257
Spacewar,54,February 2014,672.74,1299
Spacewar,54,January 2014,679.40,1406
Spacewar,54,December 2013,681.14,1284
Spacewar,54,November 2013,1013.89,2723
Spacewar,54,October 2013,611.37,2420
Spacewar,54,September 2013,1420.58,6579
Spacewar,54,August 2013,1243.56,6454
Spacewar,54,July 2013,198.87,612
Spacewar,54,June 2013,30.62,74
Spacewar,54,May 2013,29.29,68
Spacewar,54,April 2013,32.48,79
Spacewar,54,March 2013,45.09,106
Spacewar,54,February 2013,44.30,101
Spacewar,54,January 2013,41.89,93
Spacewar,54,December 2012,41.87,92
Spacewar,54,November 2012,42.98,90
Spacewar,54,October 2012,48.84,119
Spacewar,54,September 2012,46.51,97
Spacewar,54,August 2012,58.16,115
Spacewar,54,July 2012,63.29,115
Left 4 Dead 2,55,Last 30 Days,18958.02,35358
Left 4 Dead 2,55,April 2024,18774.34,35358
Left 4 Dead 2,55,March 2024,24424.26,58546
Left 4 Dead 2,55,February 2024,22900.57,35794
Left 4 Dead 2,55,January 2024,29345.91,58686
Left 4 Dead 2,55,December 2023,25823.28,56599
Left 4 Dead 2,55,November 2023,22509.37,71345
Left 4 Dead 2,55,October 2023,22070.20,45432
Left 4 Dead 2,55,September 2023,26449.58,78384
Left 4 Dead 2,55,August 2023,24374.18,37223
Left 4 Dead 2,55,July 2023,34798.59,65990
Left 4 Dead 2,55,June 2023,20847.36,52262
Left 4 Dead 2,55,May 2023,20156.77,37915
Left 4 Dead 2,55,April 2023,22381.00,52255
Left 4 Dead 2,55,March 2023,26974.44,85147
Left 4 Dead 2,55,February 2023,23698.84,41119
Left 4 Dead 2,55,January 2023,31602.76,58545
Left 4 Dead 2,55,December 2022,27005.61,64886
Left 4 Dead 2,55,November 2022,20431.06,84991
Left 4 Dead 2,55,October 2022,15482.28,26901
Left 4 Dead 2,55,September 2022,15895.32,27982
Left 4 Dead 2,55,August 2022,18940.06,28640
Left 4 Dead 2,55,July 2022,23197.65,48800
Left 4 Dead 2,55,June 2022,16089.19,31533
Left 4 Dead 2,55,May 2022,14757.03,24981
Left 4 Dead 2,55,April 2022,15630.17,26434
Left 4 Dead 2,55,March 2022,15669.25,27129
Left 4 Dead 2,55,February 2022,19251.60,34758
Left 4 Dead 2,55,January 2022,21493.40,34605
Left 4 Dead 2,55,December 2021,16933.98,30845
Left 4 Dead 2,55,November 2021,16678.71,34769
Left 4 Dead 2,55,October 2021,15676.26,38013
Left 4 Dead 2,55,September 2021,17121.06,34682
Left 4 Dead 2,55,August 2021,19937.51,49003
Left 4 Dead 2,55,July 2021,20029.06,37870
Left 4 Dead 2,55,June 2021,16659.47,33686
Left 4 Dead 2,55,May 2021,18696.85,40653
Left 4 Dead 2,55,April 2021,15418.29,29097
Left 4 Dead 2,55,March 2021,15560.18,36938
Left 4 Dead 2,55,February 2021,16659.87,23915
Left 4 Dead 2,55,January 2021,19585.17,34475
Left 4 Dead 2,55,December 2020,18330.04,33893
Left 4 Dead 2,55,November 2020,18380.67,39300
Left 4 Dead 2,55,October 2020,21455.05,47697
Left 4 Dead 2,55,September 2020,21013.86,100965
Left 4 Dead 2,55,August 2020,12629.07,18679
Left 4 Dead 2,55,July 2020,14667.76,25107
Left 4 Dead 2,55,June 2020,11295.42,23371
Left 4 Dead 2,55,May 2020,11952.38,18881
Left 4 Dead 2,55,April 2020,14553.07,42699
Left 4 Dead 2,55,March 2020,13195.54,21184
Left 4 Dead 2,55,February 2020,12795.14,25124
Left 4 Dead 2,55,January 2020,12134.26,22868
Left 4 Dead 2,55,December 2019,11214.19,23710
Left 4 Dead 2,55,November 2019,9537.45,22226
Left 4 Dead 2,55,October 2019,8252.75,22339
Left 4 Dead 2,55,September 2019,7564.43,14519
Left 4 Dead 2,55,August 2019,9043.23,14930
Left 4 Dead 2,55,July 2019,11248.62,22293
Left 4 Dead 2,55,June 2019,10076.32,21723
Left 4 Dead 2,55,May 2019,10175.97,26978
Left 4 Dead 2,55,April 2019,7896.58,15029
Left 4 Dead 2,55,March 2019,8297.70,15316
Left 4 Dead 2,55,February 2019,9501.35,18087
Left 4 Dead 2,55,January 2019,10568.06,20122
Left 4 Dead 2,55,December 2018,9912.89,20702
Left 4 Dead 2,55,November 2018,9724.55,25246
Left 4 Dead 2,55,October 2018,7843.99,23062
Left 4 Dead 2,55,September 2018,7834.98,14538
Left 4 Dead 2,55,August 2018,9155.15,15285
Left 4 Dead 2,55,July 2018,12532.61,25777
Left 4 Dead 2,55,June 2018,10101.69,27239
Left 4 Dead 2,55,May 2018,7657.09,18821
Left 4 Dead 2,55,April 2018,7802.16,13680
Left 4 Dead 2,55,March 2018,9592.92,18384
Left 4 Dead 2,55,February 2018,11917.37,24918
Left 4 Dead 2,55,January 2018,13617.28,28171
Left 4 Dead 2,55,December 2017,12724.50,29351
Left 4 Dead 2,55,November 2017,10274.54,32064
Left 4 Dead 2,55,October 2017,7498.66,14657
Left 4 Dead 2,55,September 2017,8295.91,16800
Left 4 Dead 2,55,August 2017,10801.70,19287
Left 4 Dead 2,55,July 2017,16346.07,42773
Left 4 Dead 2,55,June 2017,11455.54,42217
Left 4 Dead 2,55,May 2017,7421.94,14534
Left 4 Dead 2,55,April 2017,8462.17,16743
Left 4 Dead 2,55,March 2017,10321.27,27825
Left 4 Dead 2,55,February 2017,9538.00,17223
Left 4 Dead 2,55,January 2017,12267.49,25699
Left 4 Dead 2,55,December 2016,10799.96,25743
Left 4 Dead 2,55,November 2016,9619.70,23367
Left 4 Dead 2,55,October 2016,7471.14,17778
Left 4 Dead 2,55,September 2016,7246.37,13374
Left 4 Dead 2,55,August 2016,8735.26,14040
Left 4 Dead 2,55,July 2016,11478.09,22622
Left 4 Dead 2,55,June 2016,9073.86,20215
Left 4 Dead 2,55,May 2016,8492.13,18322
Left 4 Dead 2,55,April 2016,8162.71,16524
Left 4 Dead 2,55,March 2016,9570.79,19083
Left 4 Dead 2,55,February 2016,11770.73,25228
Left 4 Dead 2,55,January 2016,12405.26,25363
Left 4 Dead 2,55,December 2015,10904.66,22646
Left 4 Dead 2,55,November 2015,9014.94,19403
Left 4 Dead 2,55,October 2015,7221.12,17636
Left 4 Dead 2,55,September 2015,7194.73,13055
Left 4 Dead 2,55,August 2015,10314.94,22453
Left 4 Dead 2,55,July 2015,8983.03,14321
Left 4 Dead 2,55,June 2015,10540.17,23097
Left 4 Dead 2,55,May 2015,6368.69,10543
Left 4 Dead 2,55,April 2015,6530.37,11863
Left 4 Dead 2,55,March 2015,7256.95,13014
Left 4 Dead 2,55,February 2015,8416.52,13285
Left 4 Dead 2,55,January 2015,9665.91,17156
Left 4 Dead 2,55,December 2014,9074.04,17356
Left 4 Dead 2,55,November 2014,8765.38,18037
Left 4 Dead 2,55,October 2014,7847.00,15176
Left 4 Dead 2,55,September 2014,8434.12,18732
Left 4 Dead 2,55,August 2014,8420.05,12255
Left 4 Dead 2,55,July 2014,9834.44,16811
Left 4 Dead 2,55,June 2014,9109.97,18392
Left 4 Dead 2,55,May 2014,8460.30,14600
Left 4 Dead 2,55,April 2014,9251.05,16210
Left 4 Dead 2,55,March 2014,11019.34,22266
Left 4 Dead 2,55,February 2014,12986.29,24471
Left 4 Dead 2,55,January 2014,23110.17,61325
Left 4 Dead 2,55,December 2013,20988.84,161590
Left 4 Dead 2,55,November 2013,6883.56,16177
Left 4 Dead 2,55,October 2013,5664.66,10267
Left 4 Dead 2,55,September 2013,6095.63,10982
Left 4 Dead 2,55,August 2013,7845.19,13284
Left 4 Dead 2,55,July 2013,12383.57,39026
Left 4 Dead 2,55,June 2013,7174.74,12810
Left 4 Dead 2,55,May 2013,6938.23,12116
Left 4 Dead 2,55,April 2013,7321.01,14109
Left 4 Dead 2,55,March 2013,9337.38,21574
Left 4 Dead 2,55,February 2013,8107.87,14424
Left 4 Dead 2,55,January 2013,9416.88,17873
Left 4 Dead 2,55,December 2012,9403.98,19518
Left 4 Dead 2,55,November 2012,9416.89,21298
Left 4 Dead 2,55,October 2012,8946.86,48599
Left 4 Dead 2,55,September 2012,6350.94,11229
Left 4 Dead 2,55,August 2012,8227.67,14848
Left 4 Dead 2,55,July 2012,12228.47,21811
Yu-Gi-Oh!  Master Duel,56,Last 30 Days,20599.65,40934
Yu-Gi-Oh!  Master Duel,56,April 2024,20772.92,40934
Yu-Gi-Oh!  Master Duel,56,March 2024,21748.93,41719
Yu-Gi-Oh!  Master Duel,56,February 2024,23858.38,53229
Yu-Gi-Oh!  Master Duel,56,January 2024,16968.21,35876
Yu-Gi-Oh!  Master Duel,56,December 2023,18805.67,40388
Yu-Gi-Oh!  Master Duel,56,November 2023,17455.38,37346
Yu-Gi-Oh!  Master Duel,56,October 2023,17058.06,38253
Yu-Gi-Oh!  Master Duel,56,September 2023,19146.59,39613
Yu-Gi-Oh!  Master Duel,56,August 2023,18575.74,38579
Yu-Gi-Oh!  Master Duel,56,July 2023,17839.34,41770
Yu-Gi-Oh!  Master Duel,56,June 2023,19125.75,47547
Yu-Gi-Oh!  Master Duel,56,May 2023,19623.31,38970
Yu-Gi-Oh!  Master Duel,56,April 2023,22252.99,68055
Yu-Gi-Oh!  Master Duel,56,March 2023,24651.59,45238
Yu-Gi-Oh!  Master Duel,56,February 2023,26624.47,72871
Yu-Gi-Oh!  Master Duel,56,January 2023,18065.93,34945
Yu-Gi-Oh!  Master Duel,56,December 2022,19248.55,50487
Yu-Gi-Oh!  Master Duel,56,November 2022,15945.24,32915
Yu-Gi-Oh!  Master Duel,56,October 2022,16986.95,37289
Yu-Gi-Oh!  Master Duel,56,September 2022,19747.97,46106
Yu-Gi-Oh!  Master Duel,56,August 2022,20412.17,53093
Yu-Gi-Oh!  Master Duel,56,July 2022,22269.74,66722
Yu-Gi-Oh!  Master Duel,56,June 2022,25621.23,61032
Yu-Gi-Oh!  Master Duel,56,May 2022,35706.87,102062
Yu-Gi-Oh!  Master Duel,56,April 2022,36636.77,86259
Yu-Gi-Oh!  Master Duel,56,March 2022,49130.98,119337
Yu-Gi-Oh!  Master Duel,56,February 2022,87124.20,190442
Yu-Gi-Oh!  Master Duel,56,January 2022,162322.08,262333
Persona 5 Royal,57,Last 30 Days,7652.28,21326
Persona 5 Royal,57,April 2024,7274.05,20234
Persona 5 Royal,57,March 2024,8239.13,17952
Persona 5 Royal,57,February 2024,10214.00,22232
Persona 5 Royal,57,January 2024,8438.90,17806
Persona 5 Royal,57,December 2023,6006.17,15664
Persona 5 Royal,57,November 2023,3675.02,11192
Persona 5 Royal,57,October 2023,3789.97,8524
Persona 5 Royal,57,September 2023,4252.93,10743
Persona 5 Royal,57,August 2023,4218.49,8377
Persona 5 Royal,57,July 2023,7458.39,14529
Persona 5 Royal,57,June 2023,3347.59,6827
Persona 5 Royal,57,May 2023,5067.26,11367
Persona 5 Royal,57,April 2023,4785.29,10821
Persona 5 Royal,57,March 2023,5055.95,12034
Persona 5 Royal,57,February 2023,6830.58,15103
Persona 5 Royal,57,January 2023,11149.16,20010
Persona 5 Royal,57,December 2022,11418.19,24714
Persona 5 Royal,57,November 2022,15002.57,29125
Persona 5 Royal,57,October 2022,23090.54,35298
Rusty's Retirement,58,Last 30 Days,15868.84,20876
SCUM,59,Last 30 Days,14321.10,25610
SCUM,59,April 2024,14150.87,25610
SCUM,59,March 2024,13277.54,25089
SCUM,59,February 2024,12848.70,23753
SCUM,59,January 2024,15688.95,29472
SCUM,59,December 2023,15137.26,31461
SCUM,59,November 2023,12877.42,23721
SCUM,59,October 2023,13451.05,27227
SCUM,59,September 2023,13107.54,24710
SCUM,59,August 2023,16231.44,32969
SCUM,59,July 2023,11313.12,21162
SCUM,59,June 2023,12248.35,23907
SCUM,59,May 2023,12129.06,26562
SCUM,59,April 2023,9030.12,16780
SCUM,59,March 2023,8991.22,16924
SCUM,59,February 2023,10114.89,19180
SCUM,59,January 2023,11727.85,21147
SCUM,59,December 2022,13461.63,27515
SCUM,59,November 2022,9221.27,21094
SCUM,59,October 2022,9389.09,17472
SCUM,59,September 2022,8382.24,19911
SCUM,59,August 2022,7479.90,13804
SCUM,59,July 2022,8483.84,15668
SCUM,59,June 2022,8516.53,16653
SCUM,59,May 2022,10906.81,20714
SCUM,59,April 2022,13369.70,25523
SCUM,59,March 2022,12563.51,30468
SCUM,59,February 2022,8572.17,16091
SCUM,59,January 2022,9375.16,16126
SCUM,59,December 2021,8039.26,15108
SCUM,59,November 2021,8939.06,16632
SCUM,59,October 2021,9944.27,19716
SCUM,59,September 2021,12071.63,22321
SCUM,59,August 2021,12047.97,28376
SCUM,59,July 2021,9464.59,20894
SCUM,59,June 2021,8238.16,15441
SCUM,59,May 2021,10275.83,21728
SCUM,59,April 2021,13080.42,24540
SCUM,59,March 2021,8502.91,15257
SCUM,59,February 2021,6961.30,11513
SCUM,59,January 2021,5693.44,10402
SCUM,59,December 2020,3969.53,7009
SCUM,59,November 2020,3921.09,7439
SCUM,59,October 2020,3732.40,6852
SCUM,59,September 2020,3877.97,7260
SCUM,59,August 2020,3615.77,6498
SCUM,59,July 2020,2545.85,6856
SCUM,59,June 2020,2194.07,3814
SCUM,59,May 2020,2943.57,5261
SCUM,59,April 2020,3068.15,5115
SCUM,59,March 2020,2837.06,5168
SCUM,59,February 2020,2992.54,5186
SCUM,59,January 2020,3174.86,5950
SCUM,59,December 2019,2845.14,6479
SCUM,59,November 2019,2570.57,4818
SCUM,59,October 2019,2733.07,5073
SCUM,59,September 2019,3146.38,6537
SCUM,59,August 2019,3292.76,5908
SCUM,59,July 2019,3928.95,7255
SCUM,59,June 2019,2768.57,7263
SCUM,59,May 2019,1919.06,4020
SCUM,59,April 2019,1849.31,4690
SCUM,59,March 2019,1541.88,2967
SCUM,59,February 2019,1618.93,2987
SCUM,59,January 2019,2128.72,4315
SCUM,59,December 2018,2458.96,5110
SCUM,59,November 2018,2503.35,6291
SCUM,59,October 2018,4487.87,10152
SCUM,59,September 2018,18734.10,68031
SCUM,59,March 2018,1.10,14
SCUM,59,February 2018,0.69,10
SCUM,59,January 2018,0.03,1
SCUM,59,December 2017,0.01,1
SCUM,59,November 2017,0.11,2
SCUM,59,October 2017,0.01,1
SCUM,59,September 2017,0.02,1
SCUM,59,August 2017,0.02,1
SCUM,59,July 2017,0.13,8
SCUM,59,June 2017,0.06,1
SCUM,59,May 2017,0.04,2
SCUM,59,January 2017,0.06,5
SCUM,59,December 2016,0.00,1
Euro Truck Simulator 2,62,Last 30 Days,23720.23,51313
Euro Truck Simulator 2,62,April 2024,23945.23,51313
Euro Truck Simulator 2,62,March 2024,25355.88,52080
Euro Truck Simulator 2,62,February 2024,23991.38,50041
Euro Truck Simulator 2,62,January 2024,28605.05,58929
Euro Truck Simulator 2,62,December 2023,29320.63,58281
Euro Truck Simulator 2,62,November 2023,27120.60,58928
Euro Truck Simulator 2,62,October 2023,26107.39,69695
Euro Truck Simulator 2,62,September 2023,22517.42,50231
Euro Truck Simulator 2,62,August 2023,25057.01,50607
Euro Truck Simulator 2,62,July 2023,24760.23,43789
Euro Truck Simulator 2,62,June 2023,20841.18,41392
Euro Truck Simulator 2,62,May 2023,22805.52,50606
Euro Truck Simulator 2,62,April 2023,23691.44,49275
Euro Truck Simulator 2,62,March 2023,21380.65,46459
Euro Truck Simulator 2,62,February 2023,22220.47,48492
Euro Truck Simulator 2,62,January 2023,25412.54,55166
Euro Truck Simulator 2,62,December 2022,22869.61,48860
Euro Truck Simulator 2,62,November 2022,20759.42,45506
Euro Truck Simulator 2,62,October 2022,20835.40,45544
Euro Truck Simulator 2,62,September 2022,20931.00,47708
Euro Truck Simulator 2,62,August 2022,19996.82,39128
Euro Truck Simulator 2,62,July 2022,20510.41,38102
Euro Truck Simulator 2,62,June 2022,19997.44,38433
Euro Truck Simulator 2,62,May 2022,19702.08,39922
Euro Truck Simulator 2,62,April 2022,21339.25,50637
Euro Truck Simulator 2,62,March 2022,20779.15,47618
Euro Truck Simulator 2,62,February 2022,23666.14,50065
Euro Truck Simulator 2,62,January 2022,27313.45,56796
Euro Truck Simulator 2,62,December 2021,22634.69,49474
Euro Truck Simulator 2,62,November 2021,23556.09,51087
Euro Truck Simulator 2,62,October 2021,20166.66,48697
Euro Truck Simulator 2,62,September 2021,20302.21,43880
Euro Truck Simulator 2,62,August 2021,20431.67,37986
Euro Truck Simulator 2,62,July 2021,22110.24,42335
Euro Truck Simulator 2,62,June 2021,20423.92,41191
Euro Truck Simulator 2,62,May 2021,22917.26,48629
Euro Truck Simulator 2,62,April 2021,25081.27,59999
Euro Truck Simulator 2,62,March 2021,20985.94,46816
Euro Truck Simulator 2,62,February 2021,23637.94,51888
Euro Truck Simulator 2,62,January 2021,24090.05,51312
Euro Truck Simulator 2,62,December 2020,23951.65,53896
Euro Truck Simulator 2,62,November 2020,19963.44,44320
Euro Truck Simulator 2,62,October 2020,19126.06,42180
Euro Truck Simulator 2,62,September 2020,15842.50,31409
Euro Truck Simulator 2,62,August 2020,17248.12,34063
Euro Truck Simulator 2,62,July 2020,19619.50,34566
Euro Truck Simulator 2,62,June 2020,19808.94,37543
Euro Truck Simulator 2,62,May 2020,21015.77,43097
Euro Truck Simulator 2,62,April 2020,28667.30,60883
Euro Truck Simulator 2,62,March 2020,20550.79,52047
Euro Truck Simulator 2,62,February 2020,18775.39,41328
Euro Truck Simulator 2,62,January 2020,18884.25,39419
Euro Truck Simulator 2,62,December 2019,21789.60,45971
Euro Truck Simulator 2,62,November 2019,16751.04,36287
Euro Truck Simulator 2,62,October 2019,15735.83,34019
Euro Truck Simulator 2,62,September 2019,14632.46,33390
Euro Truck Simulator 2,62,August 2019,15450.65,32214
Euro Truck Simulator 2,62,July 2019,17600.56,34601
Euro Truck Simulator 2,62,June 2019,16294.59,30030
Euro Truck Simulator 2,62,May 2019,15017.38,32452
Euro Truck Simulator 2,62,April 2019,14678.95,30514
Euro Truck Simulator 2,62,March 2019,16045.36,37381
Euro Truck Simulator 2,62,February 2019,17181.98,40925
Euro Truck Simulator 2,62,January 2019,19168.42,40295
Euro Truck Simulator 2,62,December 2018,20117.58,47581
Euro Truck Simulator 2,62,November 2018,15594.96,40300
Euro Truck Simulator 2,62,October 2018,15744.16,34761
Euro Truck Simulator 2,62,September 2018,16386.89,40451
Euro Truck Simulator 2,62,August 2018,15699.03,30993
Euro Truck Simulator 2,62,July 2018,16256.37,30214
Euro Truck Simulator 2,62,June 2018,15569.11,32186
Euro Truck Simulator 2,62,May 2018,14985.22,39336
Euro Truck Simulator 2,62,April 2018,12691.43,27775
Euro Truck Simulator 2,62,March 2018,13970.67,30031
Euro Truck Simulator 2,62,February 2018,15830.38,33973
Euro Truck Simulator 2,62,January 2018,19978.48,42693
Euro Truck Simulator 2,62,December 2017,21311.87,47951
Euro Truck Simulator 2,62,November 2017,14238.48,35993
Euro Truck Simulator 2,62,October 2017,12165.85,32404
Euro Truck Simulator 2,62,September 2017,12762.26,27569
Euro Truck Simulator 2,62,August 2017,13770.82,26139
Euro Truck Simulator 2,62,July 2017,15847.17,30656
Euro Truck Simulator 2,62,June 2017,12879.98,28107
Euro Truck Simulator 2,62,May 2017,14125.61,41092
Euro Truck Simulator 2,62,April 2017,10963.00,24512
Euro Truck Simulator 2,62,March 2017,9640.58,21277
Euro Truck Simulator 2,62,February 2017,11128.42,24101
Euro Truck Simulator 2,62,January 2017,14045.22,31563
Euro Truck Simulator 2,62,December 2016,12650.52,30580
Euro Truck Simulator 2,62,November 2016,9627.76,25918
Euro Truck Simulator 2,62,October 2016,9394.55,20451
Euro Truck Simulator 2,62,September 2016,8605.78,18662
Euro Truck Simulator 2,62,August 2016,9545.62,17422
Euro Truck Simulator 2,62,July 2016,10286.94,20773
Euro Truck Simulator 2,62,June 2016,8916.16,19399
Euro Truck Simulator 2,62,May 2016,8715.03,18897
